idcan,csen,lista,partido,cpartido,n_cartilla,genero,nombre,esind,idservel
2634-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2634
2636-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2636
2636-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2636
2636-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2636
2636-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2636
2636-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2636
2636-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2636
2636-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2636
2636-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2636
2636-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2636
2636-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2636
2636-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2636
2636-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2636
2636-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2636
2636-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2636
2636-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2636
2636-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2636
2636-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2636
2636-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2636
2636-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2636
2636-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2636
2636-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2636
2636-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2636
2636-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2636
2636-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2636
2636-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2636
2636-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2636
2636-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2636
2636-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2636
2616-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2616
2616-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2616
2616-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2616
2616-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2616
2616-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2616
2616-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2616
2616-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2616
2616-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2616
2616-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2616
2616-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2616
2616-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2616
2616-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2616
2616-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2616
2616-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2616
2616-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2616
2616-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2616
2616-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2616
2616-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2616
2616-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2616
2616-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2616
2616-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2616
2616-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2616
2616-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2616
2616-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2616
2616-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2616
2616-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2616
2616-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2616
2616-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2616
2628-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2628
2628-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2628
2628-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2628
2628-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2628
2628-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2628
2628-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2628
2628-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2628
2628-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2628
2628-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2628
2628-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2628
2628-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2628
2628-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2628
2628-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2628
2628-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2628
2628-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2628
2628-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2628
2628-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2628
2628-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2628
2628-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2628
2628-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2628
2628-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2628
2628-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2628
2628-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2628
2628-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2628
2628-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2628
2628-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2628
2628-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2628
2628-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2628
2637-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2637
2637-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2637
2637-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2637
2637-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2637
2637-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2637
2637-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2637
2637-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2637
2637-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2637
2637-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2637
2637-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2637
2637-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2637
2637-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2637
2637-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2637
2637-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2637
2637-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2637
2637-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2637
2637-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2637
2637-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2637
2637-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2637
2637-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2637
2637-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2637
2637-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2637
2637-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2637
2637-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2637
2637-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2637
2637-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2637
2637-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2637
2637-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2637
2617-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2617
2617-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2617
2617-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2617
2617-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2617
2617-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2617
2617-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2617
2617-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2617
2617-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2617
2617-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2617
2617-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2617
2617-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2617
2617-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2617
2617-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2617
2617-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2617
2617-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2617
2617-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2617
2617-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2617
2617-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2617
2617-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2617
2617-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2617
2617-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2617
2617-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2617
2617-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2617
2617-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2617
2617-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2617
2617-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2617
2617-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2617
2617-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2617
2624-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2624
2624-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2624
2624-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2624
2624-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2624
2624-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2624
2624-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2624
2624-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2624
2624-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2624
2624-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2624
2624-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2624
2624-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2624
2624-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2624
2624-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2624
2624-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2624
2624-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2624
2624-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2624
2624-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2624
2624-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2624
2624-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2624
2624-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2624
2624-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2624
2624-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2624
2624-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2624
2624-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2624
2624-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2624
2624-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2624
2624-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2624
2624-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2624
2618-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2618
2618-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2618
2618-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2618
2618-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2618
2618-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2618
2618-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2618
2618-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2618
2618-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2618
2618-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2618
2618-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2618
2618-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2618
2618-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2618
2618-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2618
2618-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2618
2618-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2618
2618-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2618
2618-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2618
2618-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2618
2618-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2618
2618-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2618
2618-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2618
2618-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2618
2618-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2618
2618-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2618
2618-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2618
2618-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2618
2618-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2618
2618-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2618
2629-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2629
2629-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2629
2629-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2629
2629-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2629
2629-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2629
2629-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2629
2629-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2629
2629-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2629
2629-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2629
2629-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2629
2629-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2629
2629-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2629
2629-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2629
2629-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2629
2629-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2629
2629-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2629
2629-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2629
2629-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2629
2629-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2629
2629-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2629
2629-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2629
2629-5009-D-22,5009,D,IND-PS,PS,22,H,CHRISTIAN  SUAREZ CROTHERS,1,2629
2629-5009-E-23,5009,E,UDI,UDI,23,M,MARIA CLAUDIA JORQUERA CORIA,0,2629
2629-5009-E-24,5009,E,UDI,UDI,24,H,MARIO  UNDURRAGA CASTELBLANCO,0,2629
2629-5009-E-25,5009,E,EVOPOLI,EVOPOLI,25,M,FERNANDA PINOCHET OLAVE,0,2629
2629-5009-E-26,5009,E,IND-EVOPOLI,EVOPOLI,26,H,CARLOS GONZALEZ HERRERA,1,2629
2629-5009-E-27,5009,E,RN,RN,27,M,MARLENNE DURAN SEGUEL,0,2629
2629-5009-E-28,5009,E,IND-RN,RN,28,H,LUIS VALENTIN FERRADA VALENZUELA,1,2629
2638-5009-A-1,5009,A,PDG,PDG,1,M,VIVIANA DE LAS MERCEDES RODRIGUEZ SAAVEDRA,0,2638
2638-5009-A-2,5009,A,PDG,PDG,2,H,JORGE ENRIQUE ROJAS CARVAJAL,0,2638
2638-5009-A-3,5009,A,PDG,PDG,3,M,SUSANA VERONICA PACHECO MARCOS,0,2638
2638-5009-A-4,5009,A,PDG,PDG,4,H,FABIAN ANDRES RIOS LARA,0,2638
2638-5009-A-5,5009,A,PDG,PDG,5,M,DINA CATHERINE CASTILLO CASTILLO,0,2638
2638-5009-A-6,5009,A,PDG,PDG,6,H,BORIS HUMBERTO CHAVEZ ZAMBRANO,0,2638
2638-5009-B-7,5009,B,PDC,PDC,7,M,CAROLINA ALEJANDRA CONTRERAS RETAMAL,0,2638
2638-5009-B-8,5009,B,IND-PDC,PDC,8,H,PABLO IGNACIO VERDUGO VERGARA,1,2638
2638-5009-B-9,5009,B,PPD,PPD,9,M,JACQUELINE JARA AVALOS,0,2638
2638-5009-B-10,5009,B,PPD,PPD,10,H,GUILLERMO CERONI FUENTES,0,2638
2638-5009-C-11,5009,C,REPUBLICANO,REPUBLICANO,11,M,MARIA GATICA GAJARDO,0,2638
2638-5009-C-12,5009,C,REPUBLICANO,REPUBLICANO,12,H,RICARDO ORTEGA PERRIER,0,2638
2638-5009-C-13,5009,C,REPUBLICANO,REPUBLICANO,13,M,GREIS MARISEL PARADA ROJAS,0,2638
2638-5009-C-14,5009,C,REPUBLICANO,REPUBLICANO,14,H,MIGUEL ROJAS SOTO,0,2638
2638-5009-C-15,5009,C,REPUBLICANO,REPUBLICANO,15,M,HILDA CECILIA TOLEDO FUENTES,0,2638
2638-5009-C-16,5009,C,REPUBLICANO,REPUBLICANO,16,H,SEGUNDO ANDRES HOJAS DEL VALLE,0,2638
2638-5009-D-17,5009,D,IND-RD,RD,17,M,ROCIO MARGARITA MOYA ROMERO,1,2638
2638-5009-D-18,5009,D,FREVS,FREVS,18,H,MANUEL ARNOLDO AMESTICA GAETE,0,2638
2638-5009-D-19,5009,D,CS,CS,19,M,CONSTANZA ANDREA PAVEZ ANDAUR,0,2638
2638-5009-D-20,5009,D,IND-RD,RD,20,H,SEBASTIAN HENRIQUEZ MUÑOZ,1,2638
2638-5009-D-21,5009,D,PCCH,PCCH,21,M,ERNA MARJORIE MALDONADO CASANOVA,0,2638
