circelec,nce,idservel,local,kei
7181,P AGUIRRE CERDA S.,2033,ESCUELA BASICA RICARDO EDUARDO LATCHAM,ESCUELA BASICA RICARDO EDUARDO LATCHAM0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2037,ESCUELA BOROA,ESCUELA BOROA0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2031,ESCUELA CIUDAD DE BARCELONA,ESCUELA CIUDAD DE BARCELONA0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2029,ESCUELA CONSOLIDADA DAVILA,ESCUELA CONSOLIDADA DAVILA0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2030,ESCUELA LO VALLEDOR ,ESCUELA LO VALLEDOR 0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2032,ESCUELA PARTICULAR KAROL CARDENAL DE CRACOVIA,ESCUELA PARTICULAR KAROL CARDENAL DE CRACOVIA0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2034,ESCUELA VILLA SUR,ESCUELA VILLA SUR0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2035,ESUELA BASICA MUNICIPAL RISOPATRON,ESUELA BASICA MUNICIPAL RISOPATRON0p0P AGUIRRE CERDA S.
7181,P AGUIRRE CERDA S.,2036,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,LICEO POLIVALENTE EUGENIO PEREIRA SALAS0p0P AGUIRRE CERDA S.
7574,PADRE HURTADO,2470,CENTRO DE EMPRENDIMIENTO,CENTRO DE EMPRENDIMIENTO0p0PADRE HURTADO
7574,PADRE HURTADO,2465,COLEGIO ALBERTO HURTADO CRUCHAGA,COLEGIO ALBERTO HURTADO CRUCHAGA0p0PADRE HURTADO
7574,PADRE HURTADO,2469,COLEGIO ALBERTO HURTADO CRUCHAGA BASICA,COLEGIO ALBERTO HURTADO CRUCHAGA BASICA0p0PADRE HURTADO
7574,PADRE HURTADO,2472,COLEGIO SAN CRISTOBAL APOSTOL,COLEGIO SAN CRISTOBAL APOSTOL0p0PADRE HURTADO
7574,PADRE HURTADO,2466,ESCUELA BASICA PARTICULAR FRANCISCO DE AGUIRRE,ESCUELA BASICA PARTICULAR FRANCISCO DE AGUIRRE0p0PADRE HURTADO
7574,PADRE HURTADO,2471,ESCUELA BASICA SANTA ROSA DE CHENA,ESCUELA BASICA SANTA ROSA DE CHENA0p0PADRE HURTADO
7574,PADRE HURTADO,2468,ESCUELA PARTICULAR BRASILIA,ESCUELA PARTICULAR BRASILIA0p0PADRE HURTADO
7574,PADRE HURTADO,2467,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO0p0PADRE HURTADO
7574,PADRE HURTADO,2473,LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS LOCAL: 1,LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS LOCAL: 10p0PADRE HURTADO
7574,PADRE HURTADO,2474,LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS LOCAL: 2,LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS LOCAL: 20p0PADRE HURTADO
7399,PADRE LAS CASAS,1175,COLEGIO BICENTENARIO ARAUCANIA,COLEGIO BICENTENARIO ARAUCANIA0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1176,COMPLEJO EDUCACIONAL PADRE LAS CASAS,COMPLEJO EDUCACIONAL PADRE LAS CASAS0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1177,COMPLEJO EDUCACIONAL PADRE OSCAR MOSER,COMPLEJO EDUCACIONAL PADRE OSCAR MOSER0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1178,ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE,ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1179,ESCUELA DARIO SALAS,ESCUELA DARIO SALAS0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1180,ESCUELA MONSEÑOR GUIDO DE RAMBERGA,ESCUELA MONSEÑOR GUIDO DE RAMBERGA0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1181,ESCUELA PADRE BARTOLOME DE LAS CASAS,ESCUELA PADRE BARTOLOME DE LAS CASAS0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1182,ESCUELA PADRE VENANCIO,ESCUELA PADRE VENANCIO0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1183,ESCUELA PARTICULAR MISS CLARA BRINCEFIELD,ESCUELA PARTICULAR MISS CLARA BRINCEFIELD0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1184,ESCUELA PARTICULAR NUESTRA SEÑORA DEL CARMEN,ESCUELA PARTICULAR NUESTRA SEÑORA DEL CARMEN0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1185,ESCUELA PARTICULAR SAN BERNARDO,ESCUELA PARTICULAR SAN BERNARDO0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1186,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL0p0PADRE LAS CASAS
7399,PADRE LAS CASAS,1187,POLIDEPORTIVO,POLIDEPORTIVO0p0PADRE LAS CASAS
7052,PAIHUANO,209,LICEO MISTRALIANO,LICEO MISTRALIANO0p0PAIHUANO
7643,PAILAHUEQUE,1283,ESCUELA BASICA SALVADOR ALLENDE,ESCUELA BASICA SALVADOR ALLENDE0p0PAILAHUEQUE
7438,PAILLACO,2637,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ0p0PAILLACO
7438,PAILLACO,2638,ESCUELA OLEGARIO MORALES OLIVA,ESCUELA OLEGARIO MORALES OLIVA0p0PAILLACO
7438,PAILLACO,2639,ESCUELA PROYECTO DE FUTURO,ESCUELA PROYECTO DE FUTURO0p0PAILLACO
7438,PAILLACO,2640,LICEO RODULFO AMANDO PHILIPPI,LICEO RODULFO AMANDO PHILIPPI0p0PAILLACO
7750,PAILLIHUE,1096,COLEGIO MARIA INMACULADA DE LOS ANGELES,COLEGIO MARIA INMACULADA DE LOS ANGELES0p0PAILLIHUE
7750,PAILLIHUE,1097,COLEGIO SANTO TOMAS,COLEGIO SANTO TOMAS0p0PAILLIHUE
7750,PAILLIHUE,1098,ESCUELA ARTURO ALESSANDRI PALMA,ESCUELA ARTURO ALESSANDRI PALMA0p0PAILLIHUE
7215,PAINE,2403,CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARABANTE LOCAL: 1,CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARABANTE LOCAL: 10p0PAINE
7215,PAINE,2404,CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARABANTE LOCAL: 2,CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARABANTE LOCAL: 20p0PAINE
7215,PAINE,2406,COLEGIO BICENTENARIO SANTA MARIA DE PAINE,COLEGIO BICENTENARIO SANTA MARIA DE PAINE0p0PAINE
7215,PAINE,2405,COLEGIO PARTICULAR MARIA ANA MOGAS,COLEGIO PARTICULAR MARIA ANA MOGAS0p0PAINE
7215,PAINE,2407,ESCUELA BASICA PAULA JARAQUEMADA ALQUIZAR LOCAL: 1,ESCUELA BASICA PAULA JARAQUEMADA ALQUIZAR LOCAL: 10p0PAINE
7215,PAINE,2408,ESCUELA BASICA PAULA JARAQUEMADA ALQUIZAR LOCAL: 2,ESCUELA BASICA PAULA JARAQUEMADA ALQUIZAR LOCAL: 20p0PAINE
7719,PAIPOTE,169,LICEO FERNANDO ARIZTIA RUIZ,LICEO FERNANDO ARIZTIA RUIZ0p0PAIPOTE
7486,PALENA,1402,ESCUELA ROBERTO WHITE GESELL,ESCUELA ROBERTO WHITE GESELL0p0PALENA
7254,PALMILLA,641,ESCUELA MUNICIPAL DE PALMILLA,ESCUELA MUNICIPAL DE PALMILLA0p0PALMILLA
7254,PALMILLA,642,RECINTO INTERIOR ESTADIO MUNICIPAL,RECINTO INTERIOR ESTADIO MUNICIPAL0p0PALMILLA
7718,PALOMAR,168,ESCUELA JESUS FERNANDEZ HIDALGO,ESCUELA JESUS FERNANDEZ HIDALGO0p0PALOMAR
7434,PANGUIPULLI,2621,CENTRO EDUCACIONAL SAN SEBASTIAN,CENTRO EDUCACIONAL SAN SEBASTIAN0p0PANGUIPULLI
7434,PANGUIPULLI,2622,CENTRO EDUCATIVO FERNANDO SANTIVAN,CENTRO EDUCATIVO FERNANDO SANTIVAN0p0PANGUIPULLI
7434,PANGUIPULLI,2623,ESCUELA MANUEL ANABALON SAEZ,ESCUELA MANUEL ANABALON SAEZ0p0PANGUIPULLI
7434,PANGUIPULLI,2624,ESCUELA MARIA ALVARADO GARAY,ESCUELA MARIA ALVARADO GARAY0p0PANGUIPULLI
7434,PANGUIPULLI,2625,LICEO PADRE SIGISFREDO,LICEO PADRE SIGISFREDO0p0PANGUIPULLI
7086,PANQUEHUE,303,LICEO BICENTENARIO COLEGIO PANQUEHUE,LICEO BICENTENARIO COLEGIO PANQUEHUE0p0PANQUEHUE
7077,PAPUDO,271,ESCUELA BASICA PAPUDO,ESCUELA BASICA PAPUDO0p0PAPUDO
7261,PAREDONES,656,ESCUELA BASICA MERCEDES URZUA DIAZ,ESCUELA BASICA MERCEDES URZUA DIAZ0p0PAREDONES
7261,PAREDONES,657,LICEO MIREYA CATALAN URZUA,LICEO MIREYA CATALAN URZUA0p0PAREDONES
7570,PARGUA,1415,ESCUELA RURAL PARGUA,ESCUELA RURAL PARGUA0p0PARGUA
7130,PARQUE ALMAGRO,1629,COLEGIO EXCELSIOR LOCAL: 1,COLEGIO EXCELSIOR LOCAL: 10p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1630,COLEGIO EXCELSIOR LOCAL: 2,COLEGIO EXCELSIOR LOCAL: 20p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1616,COLEGIO FILIPENSE,COLEGIO FILIPENSE0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1619,ESCUELA BASICA BENJAMIN VICUÑA MACKENNA,ESCUELA BASICA BENJAMIN VICUÑA MACKENNA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1622,ESCUELA BASICA REPUBLICA DE COLOMBIA,ESCUELA BASICA REPUBLICA DE COLOMBIA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1631,ESCUELA BASICA REPUBLICA DE MEXICO,ESCUELA BASICA REPUBLICA DE MEXICO0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1618,ESCUELA BASICA REPUBLICA DEL ECUADOR,ESCUELA BASICA REPUBLICA DEL ECUADOR0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1623,ESCUELA BASICA REPUBLICA ORIENTAL DEL URUGUAY,ESCUELA BASICA REPUBLICA ORIENTAL DEL URUGUAY0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1620,ESCUELA CADETE ARTURO PRAT CHACON,ESCUELA CADETE ARTURO PRAT CHACON0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1617,ESCUELA COLEGIO POLIVALENTE SANTA FAMILIA,ESCUELA COLEGIO POLIVALENTE SANTA FAMILIA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1621,ESCUELA FERNANDO ALESSANDRI RODRIGUEZ,ESCUELA FERNANDO ALESSANDRI RODRIGUEZ0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1624,LICEO CONFEDERACION SUIZA,LICEO CONFEDERACION SUIZA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1625,LICEO DARIO SALAS,LICEO DARIO SALAS0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1626,LICEO JOSE DE SAN MARTIN,LICEO JOSE DE SAN MARTIN0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1615,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,LICEO MIGUEL DE CERVANTES Y SAAVEDRA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1627,LICEO POLITECNICO PRESIDENTE GABRIEL GONZALEZ VIDELA,LICEO POLITECNICO PRESIDENTE GABRIEL GONZALEZ VIDELA0p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1628,LICEO PROFESIONAL ABDON CIFUENTES LOCAL: 1,LICEO PROFESIONAL ABDON CIFUENTES LOCAL: 10p0PARQUE ALMAGRO
7130,PARQUE ALMAGRO,1632,LICEO PROFESIONAL ABDON CIFUENTES LOCAL: 2,LICEO PROFESIONAL ABDON CIFUENTES LOCAL: 20p0PARQUE ALMAGRO
7132,PARQUE O'HIGGINS,1633,ESCUELA BASICA IRENE FREI DE CID,ESCUELA BASICA IRENE FREI DE CID0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1636,ESCUELA BASICA PROVINCIA DE CHILOE,ESCUELA BASICA PROVINCIA DE CHILOE0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1643,ESCUELA DIFERENCIAL JUAN SANDOVAL CARRASCO,ESCUELA DIFERENCIAL JUAN SANDOVAL CARRASCO0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1635, F64 -ESCUELA PILOTO PARDO, F64 -ESCUELA PILOTO PARDO0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1634,INSTITUTO HERMANOS MATTE LOCAL: 1,INSTITUTO HERMANOS MATTE LOCAL: 10p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1644,INSTITUTO HERMANOS MATTE LOCAL: 2,INSTITUTO HERMANOS MATTE LOCAL: 20p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1641,LICEO BICENTENARIO TERESA PRATS LOCAL: 1 ,LICEO BICENTENARIO TERESA PRATS LOCAL: 1 0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1646,LICEO BICENTENARIO TERESA PRATS LOCAL: 2,LICEO BICENTENARIO TERESA PRATS LOCAL: 20p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1637,LICEO MANUEL BARROS BORGOÑO LOCAL: 1,LICEO MANUEL BARROS BORGOÑO LOCAL: 10p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1642,LICEO MANUEL BARROS BORGOÑO LOCAL: 2,LICEO MANUEL BARROS BORGOÑO LOCAL: 20p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1638,LICEO MUNICIPAL METROPOLITANO DE ADULTOS LOCAL: 1,LICEO MUNICIPAL METROPOLITANO DE ADULTOS LOCAL: 10p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1645,LICEO MUNICIPAL METROPOLITANO DE ADULTOS LOCAL: 2,LICEO MUNICIPAL METROPOLITANO DE ADULTOS LOCAL: 20p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1639,LICEO POLITECNICO SARA BLINDER DARGOLTZ,LICEO POLITECNICO SARA BLINDER DARGOLTZ0p0PARQUE O'HIGGINS
7132,PARQUE O'HIGGINS,1640,LICEO REPUBLICA DE BRASIL,LICEO REPUBLICA DE BRASIL0p0PARQUE O'HIGGINS
7295,PARRAL,785,CENTRO EDUCACIONAL INTEGRADO DE ADULTOS ,CENTRO EDUCACIONAL INTEGRADO DE ADULTOS 0p0PARRAL
7295,PARRAL,786,COLEGIO PABLO NERUDA,COLEGIO PABLO NERUDA0p0PARRAL
7295,PARRAL,787,COLEGIO PROVIDENCIA,COLEGIO PROVIDENCIA0p0PARRAL
7295,PARRAL,788,ESCUELA LUIS ARMANDO GOMEZ MUNOZ,ESCUELA LUIS ARMANDO GOMEZ MUNOZ0p0PARRAL
7295,PARRAL,789,ESCUELA NIDER ORREGO QUEVEDO,ESCUELA NIDER ORREGO QUEVEDO0p0PARRAL
7295,PARRAL,790,LICEO FEDERICO HEISE MARTI,LICEO FEDERICO HEISE MARTI0p0PARRAL
7018,PEDRO DE VALDIVIA,60,LICEO TECNICO PROFESIONAL CIENTIFICO HUMANISTA MARIA ELENA,LICEO TECNICO PROFESIONAL CIENTIFICO HUMANISTA MARIA ELENA0p0PEDRO DE VALDIVIA
7629,PEDRO DE VALDIVIA (TEMUCO),1279,ESCUELA CAMPOS DEPORTIVOS,ESCUELA CAMPOS DEPORTIVOS0p0PEDRO DE VALDIVIA (TEMUCO)
7629,PEDRO DE VALDIVIA (TEMUCO),1276,ESCUELA PARTICULAR MONO PAINE,ESCUELA PARTICULAR MONO PAINE0p0PEDRO DE VALDIVIA (TEMUCO)
7629,PEDRO DE VALDIVIA (TEMUCO),1277,ESCUELA VILLA ALEGRE,ESCUELA VILLA ALEGRE0p0PEDRO DE VALDIVIA (TEMUCO)
7629,PEDRO DE VALDIVIA (TEMUCO),1278,ESCUELA VILLA CAROLINA,ESCUELA VILLA CAROLINA0p0PEDRO DE VALDIVIA (TEMUCO)
7705,PEHUEN,1088,ESCUELA PEHUEN,ESCUELA PEHUEN0p0PEHUEN
7278,PELARCO,738,GIMNASIO MUNICIPAL,GIMNASIO MUNICIPAL0p0PELARCO
7278,PELARCO,739,LICEO DE PELARCO,LICEO DE PELARCO0p0PELARCO
7682,PELCHUQUIN,2665,COLEGIO PELCHUQUIN,COLEGIO PELCHUQUIN0p0PELCHUQUIN
7577,PELEQUEN,670,ESCUELA MUNICIPAL DE PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN0p0PELEQUEN
7305,PELLUHUE,812,ESCUELA  GLADYS CANALES PAREDES,ESCUELA  GLADYS CANALES PAREDES0p0PELLUHUE
7321,PEMUCO,2776,ESCUELA DAFNE ELVIRA ZAPATA ROZAS,ESCUELA DAFNE ELVIRA ZAPATA ROZAS0p0PEMUCO
7321,PEMUCO,2777,LICEO POLIVALENTE TOMAS ARNALDO HERRERA VEGA,LICEO POLIVALENTE TOMAS ARNALDO HERRERA VEGA0p0PEMUCO
7284,PENCAHUE,753,COMPLEJO EDUCACIONAL PENCAHUE,COMPLEJO EDUCACIONAL PENCAHUE0p0PENCAHUE
7701,PENCAHUE-BATUCO,827,ESCUELA PADRE LUIS OLIVA NAVARRETE,ESCUELA PADRE LUIS OLIVA NAVARRETE0p0PENCAHUE-BATUCO
7343,PENCO,923,COLEGIO EL REFUGIO,COLEGIO EL REFUGIO0p0PENCO
7343,PENCO,924,COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES,COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES0p0PENCO
7343,PENCO,925,ESCUELA BASICA LOS CONQUISTADORES,ESCUELA BASICA LOS CONQUISTADORES0p0PENCO
7343,PENCO,926,ESCUELA ISLA DE PASCUA,ESCUELA ISLA DE PASCUA0p0PENCO
7343,PENCO,927,ESCUELA PENCO,ESCUELA PENCO0p0PENCO
7343,PENCO,928,ESCUELA REPUBLICA DE ITALIA,ESCUELA REPUBLICA DE ITALIA0p0PENCO
7343,PENCO,929,LICEO PENCOPOLITANO,LICEO PENCOPOLITANO0p0PENCO
7223,PEÑAFLOR,2443,ESCUELA EMILIA LASCAR LOCAL: 1,ESCUELA EMILIA LASCAR LOCAL: 10p0PEÑAFLOR
7223,PEÑAFLOR,2444,ESCUELA EMILIA LASCAR LOCAL: 2,ESCUELA EMILIA LASCAR LOCAL: 20p0PEÑAFLOR
7223,PEÑAFLOR,2442,ESCUELA MALLOCO,ESCUELA MALLOCO0p0PEÑAFLOR
7223,PEÑAFLOR,2447,ESCUELA MANDATARIO EDUARDO FREI MONTALVA,ESCUELA MANDATARIO EDUARDO FREI MONTALVA0p0PEÑAFLOR
7223,PEÑAFLOR,2445,ESCUELA REPUBLICA CHECA,ESCUELA REPUBLICA CHECA0p0PEÑAFLOR
7223,PEÑAFLOR,2446,COLEGIO INMACULADA CONCEPCIÓN NUESTRA SEÑORA DE LOURDES,COLEGIO INMACULADA CONCEPCIÓN NUESTRA SEÑORA DE LOURDES0p0PEÑAFLOR
7223,PEÑAFLOR,2441,ESCUELA ROSALINA PESCIO VARGAS,ESCUELA ROSALINA PESCIO VARGAS0p0PEÑAFLOR
7223,PEÑAFLOR,2448,ESCUELA SONIA PLAZA CASTRO,ESCUELA SONIA PLAZA CASTRO0p0PEÑAFLOR
7223,PEÑAFLOR,2449,ESCUELA TERESA DE CALCUTA,ESCUELA TERESA DE CALCUTA0p0PEÑAFLOR
7223,PEÑAFLOR,2450,LICEO COMERCIAL REPUBLICA DE BRASIL,LICEO COMERCIAL REPUBLICA DE BRASIL0p0PEÑAFLOR
7223,PEÑAFLOR,2451,LICEO MUNICIPALIZADO PEÑAFLOR,LICEO MUNICIPALIZADO PEÑAFLOR0p0PEÑAFLOR
7193,PEÑALOLEN,2153,CENTRO EDUCACIONAL AMERICO VESPUCIO,CENTRO EDUCACIONAL AMERICO VESPUCIO0p0PEÑALOLEN
7193,PEÑALOLEN,2165,CENTRO EDUCACIONAL DIEGO DE ALMAGRO,CENTRO EDUCACIONAL DIEGO DE ALMAGRO0p0PEÑALOLEN
7193,PEÑALOLEN,2155,CENTRO EDUCACIONAL MARIANO EGAÑA LOCAL: 1,CENTRO EDUCACIONAL MARIANO EGAÑA LOCAL: 10p0PEÑALOLEN
7193,PEÑALOLEN,2156,CENTRO EDUCACIONAL MARIANO EGAÑA LOCAL: 2,CENTRO EDUCACIONAL MARIANO EGAÑA LOCAL: 20p0PEÑALOLEN
7193,PEÑALOLEN,2157,COLEGIO JESUS SERVIDOR,COLEGIO JESUS SERVIDOR0p0PEÑALOLEN
7193,PEÑALOLEN,2167,COLEGIO SANTA SOFIA,COLEGIO SANTA SOFIA0p0PEÑALOLEN
7193,PEÑALOLEN,2158,ESCUELA CARLOS FERNANDEZ PEÑA,ESCUELA CARLOS FERNANDEZ PEÑA0p0PEÑALOLEN
7193,PEÑALOLEN,2159,ESCUELA LUIS ARRIETA CAÑAS,ESCUELA LUIS ARRIETA CAÑAS0p0PEÑALOLEN
7193,PEÑALOLEN,2160,ESCUELA PARTICULAR SANTA VICTORIA,ESCUELA PARTICULAR SANTA VICTORIA0p0PEÑALOLEN
7193,PEÑALOLEN,2161,ESCUELA SANTA MARIA DE PEÑALOLEN,ESCUELA SANTA MARIA DE PEÑALOLEN0p0PEÑALOLEN
7193,PEÑALOLEN,2162,ESCUELA TOBALABA,ESCUELA TOBALABA0p0PEÑALOLEN
7193,PEÑALOLEN,2163,LICEO ANTONIO HERMIDA FABRES LOCAL: 1,LICEO ANTONIO HERMIDA FABRES LOCAL: 10p0PEÑALOLEN
7193,PEÑALOLEN,2164,LICEO ANTONIO HERMIDA FABRES LOCAL: 2,LICEO ANTONIO HERMIDA FABRES LOCAL: 20p0PEÑALOLEN
7193,PEÑALOLEN,2166,LICEO ANTONIO HERMIDA FABRES LOCAL: 3,LICEO ANTONIO HERMIDA FABRES LOCAL: 30p0PEÑALOLEN
7193,PEÑALOLEN,2154,LICEO ERASMO ESCALA ARRIAGADA,LICEO ERASMO ESCALA ARRIAGADA0p0PEÑALOLEN
7255,PERALILLO,643,COLEGIO BASICO VIOLETA PARRA,COLEGIO BASICO VIOLETA PARRA0p0PERALILLO
7255,PERALILLO,644,LICEO VICTOR JARA,LICEO VICTOR JARA0p0PERALILLO
7401,PERQUENCO,1195,ESCUELA EDUARDO FREI MONTALVA,ESCUELA EDUARDO FREI MONTALVA0p0PERQUENCO
7401,PERQUENCO,1196,LICEO ISABEL POBLETE VARGAS,LICEO ISABEL POBLETE VARGAS0p0PERQUENCO
7073,PETORCA,265,LICEO JOSE MANUEL BORGOÑO NUÑEZ,LICEO JOSE MANUEL BORGOÑO NUÑEZ0p0PETORCA
7454,PEULLA,1344,ESCUELA RURAL ELLA MINTE DE ROTH,ESCUELA RURAL ELLA MINTE DE ROTH0p0PEULLA
7240,PEUMO,598,ESCUELA ANTONIO DE ZUNIGA,ESCUELA ANTONIO DE ZUNIGA0p0PEUMO
7240,PEUMO,599,ESCUELA ANTONIO DE ZUNIGA ANEXO,ESCUELA ANTONIO DE ZUNIGA ANEXO0p0PEUMO
7013,PICA,29,ESCUELA SAN ANDRES DE PICA,ESCUELA SAN ANDRES DE PICA0p0PICA
7013,PICA,30,LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA,LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA0p0PICA
7744,PICHICUY,523,ESCUELA BASICA PICHICUY,ESCUELA BASICA PICHICUY0p0PICHICUY
7239,PICHIDEGUA,595,CENTRO EDUCATIVO SIGLO XXI,CENTRO EDUCATIVO SIGLO XXI0p0PICHIDEGUA
7239,PICHIDEGUA,596,ESCUELA ENRIQUE SERRANO,ESCUELA ENRIQUE SERRANO0p0PICHIDEGUA
7239,PICHIDEGUA,597,LICEO LATINOAMERICANO,LICEO LATINOAMERICANO0p0PICHIDEGUA
7256,PICHILEMU,645,ESCUELA DIGNA CAMILO AGUILAR,ESCUELA DIGNA CAMILO AGUILAR0p0PICHILEMU
7256,PICHILEMU,646,ESCUELA DIVINO MAESTRO,ESCUELA DIVINO MAESTRO0p0PICHILEMU
7256,PICHILEMU,647,LICEO AGUSTIN ROSS EDWARDS,LICEO AGUSTIN ROSS EDWARDS0p0PICHILEMU
7392,PICHIPELLAHUEN,1140,ESCUELA MUNICIPAL PICHIPELLAHUEN,ESCUELA MUNICIPAL PICHIPELLAHUEN0p0PICHIPELLAHUEN
7652,PICHIRROPULLI,2656,ESCUELA NUEVA AURORA,ESCUELA NUEVA AURORA0p0PICHIRROPULLI
7606,PILLANLELBUN,1274,LICEO LOS CASTAÑOS,LICEO LOS CASTAÑOS0p0PILLANLELBUN
7736,PILLUCO,1465,ESCUELA RURAL SOL DEL PACIFICO,ESCUELA RURAL SOL DEL PACIFICO0p0PILLUCO
7316,PINTO,2767,COLEGIO FRANCISCO DE ASIS,COLEGIO FRANCISCO DE ASIS0p0PINTO
7316,PINTO,2768,LICEO POLITECNICO BICENTENARIO JOSE MANUEL PINTO ARIAS,LICEO POLITECNICO BICENTENARIO JOSE MANUEL PINTO ARIAS0p0PINTO
7209,PIRQUE,2342,COLEGIO COLONIAL DE PIRQUE,COLEGIO COLONIAL DE PIRQUE0p0PIRQUE
7209,PIRQUE,2343,LICEO MUNICIPAL TECNICO PROFESIONAL EL LLANO LOCAL: 1,LICEO MUNICIPAL TECNICO PROFESIONAL EL LLANO LOCAL: 10p0PIRQUE
7209,PIRQUE,2344,LICEO MUNICIPAL TECNICO PROFESIONAL EL LLANO LOCAL: 2,LICEO MUNICIPAL TECNICO PROFESIONAL EL LLANO LOCAL: 20p0PIRQUE
7713,PISAGUA,45,ESCUELA PISAGUA,ESCUELA PISAGUA0p0PISAGUA
7411,PITRUFQUEN,1229,ESCUELA JUAN BAUTISTA CHESTA,ESCUELA JUAN BAUTISTA CHESTA0p0PITRUFQUEN
7411,PITRUFQUEN,1230,ESCUELA LAS AMERICAS,ESCUELA LAS AMERICAS0p0PITRUFQUEN
7411,PITRUFQUEN,1231,ESCUELA UNION LATINOAMERICANA,ESCUELA UNION LATINOAMERICANA0p0PITRUFQUEN
7411,PITRUFQUEN,1232,LICEO DE CIENCIAS Y HUMANIDADES,LICEO DE CIENCIAS Y HUMANIDADES0p0PITRUFQUEN
7248,PLACILLA,625,GIMNASIO MUNICIPAL,GIMNASIO MUNICIPAL0p0PLACILLA
7248,PLACILLA,626,LICEO SAN FRANCISCO DE PLACILLA,LICEO SAN FRANCISCO DE PLACILLA0p0PLACILLA
